review_id,business_id,business_name,city,state,primary_cuisine,stars,date,text
pExQuY2_NuCy_w_cI5VPRw,viVz0HzP-_CbU07HUCquZQ,K&T Deli,Indianapolis,IN,Vietnamese,5.0,2011-11-17 20:52:08,"First off, I want say that we grew up eating Vietnamese food at home and at the many Vietnamese restaurants in San Jose, CA. But now we live in Ohio and this is our best option. Okay, so we stocked up on the food! 1) We ordered 6 banh mi (ga, thit nuong, cha-bi, thit nguio), all were very good but the thit nuong was my least favorite. We had one there and the rest to go. The one we ate there was warm and toasty. For the rest, they packaged the veggies separately in a small bag (standard practice to keep the bread from getting soggy). They were very generous with the veggies. 2) We also ordered bun bo hue (spicy beef noodle soup), which was VERY good! I often judge the authenticity of a Vietnamese restaurant by this one item, and I can say it was indeed authentic! 3) We ordered to go: com tam suong (rice with pork chop). The rice was the right kind (broken rice), but the pork was way too salty, it overwhelmed all other flavors. But for those who ever tried to make their own nuoc mum (fish sauce), you know this is a learned skill, and they make a good one here. 4) Desert and other stuff: we tried two types of che, both very very good. We also bought to go Cha siu bao or (barbecue-pork-filled bun) and taho (sweet tofu dessert), all of which was very authentic and delicious! The service was friendly and fast. The prices were reasonable by CA standard, but cheap by Midwest standards."
y3Oi7bshMRLPdF41iZgL1A,HjLYCBxJti8V-hsP_yVZ3w,Taj Mahal Homestyle Indian & Pakistani Cuisine,Boise,ID,Pakistani,5.0,2015-11-13 01:30:32,"The Taj Mahal Boise is by far the best Food I have ever had! I have been coming here for years every time I visit Boise. I travel between Scottsdale, New York City, San Francisco, and Los Angeles all the time and have never found a place that even competes. The food is cooked from scratch freshly every day! Every single dish is extremely well engineered and Tailored for a dynamic family dining experience. If there was only one restaurant I could recommend, this would be it. Enjoy your meal!!"
-0zq0N5cXW1kBj4kMHoMCA,iBRXLFWD7PeSYDbKsd_JTw,Mai Thai Restaurant,Brandon,FL,Thai,5.0,2013-10-13 12:11:22,"This is one of my favorite restaurants. A wonderful Thai owner & cook is the reason you will have a great experience. Lin has been cooking since she was a child. Her Bean Thread soup is so good, I order it every visit. Another favorite dish of mine is Pad Thai, again, always top quality!"
ItW-yUckDfV6_eK1FWyIqg,wI51ie-6j7y5MzxOCS4fNA,Tangelo's Grille,Gulfport,FL,Caribbean,5.0,2015-08-26 00:36:46,"OMG. I had the red coconut Veggie curry. It was soooooo good. My husband had the same but with Chicken on top, he loved it. We enjoyed our dinner so much we went back two days later. Really nice clean casual place with lovely staff. Just found our new favorite restaurant."
3RgscliLay6KD6yBkEU1Ag,EP2jFD3aGoSBCWb7irY5-w,Queen of Sheba,Temple Terrace,FL,Ethiopian,4.0,2018-01-27 23:42:14,"First time trying Ethiopian cuisine so I wasn't sure what to expect, but I loved the experience of eating with the injera (bread) from a family-style platter. I'm a meat lover but the veggie sambussa appetizer (lentils with spices and veggies in a flatbread crust) was awesome. My friends and I ordered the queen's eight dinner: chef's choice of 4 veggie and 4 beef/chicken samplers. Can request all veggie and mild vs. spicy. It's $15/person and the cooks prepare each platter based on how many people are sharing. Ours included the gomen with beef, tibs wot (beef in a stew with veggies), doro wot (chicken with hard boiled egg), ye kik alecha (yellow split peas), ye misr wat (red lentils), atkilt alecha (carrots, potatoes, string beans), and a couple of other yummy dishes. Though the platter didn't look like a ton of food, it was extremely flavorful and filling and we had quite a heavy take-out container of leftovers. Traditionally they don't use utensils but instead the injera, and the restaurant does offer silverware if you prefer. They also serve beer and wine; the Ethiopian amber was delicious. Docked a star as the server knew we weren't familiar with the restaurant or Ethiopian food in general but didn't bother to explain what any of the items on the platter was when he brought it out. Just placed it on the table and left. We later asked and another server helped us. There were only 3 other tables of patrons by the time we finished but they took over 25 minutes to get our check, and even by then were confused on what exactly was ordered/owed. Unique dining experience. Overall the staff was nice and the food was amazing. Kudos to the kitchen."
itaz11ZQmrJz43jXdNygsw,AODksDNj5mH953cyhUG1Qw,Thai 5 Fast Food,Tampa,FL,Thai,4.0,2017-07-14 22:25:45,I've eaten here a few times. Really like the curry. Tonight I got takeout and was disappointed with the cashew nut entree - it had zero cashews in it. Will stick with curry next time.
COwM44VRJB_5mS0nv4LrPA,uKAbrDSJJzZliY1Yqu5KxQ,Scannicchio's,Philadelphia,PA,Mediterranean,4.0,2016-09-02 01:55:12,"My wife and I went to meet a work colleague, and her husband, here for dinner. She failed to tell me it was very very casual. Needless to say, my wife and I were a little overdressed. Nevertheless, the food and service was amazing. I had the lobster ravioli, fried meatballs, escargot, and beet salad. It was delicious. I'd have given 5 stars but my wife didn't like her filet, it was a little overcooked. Lol, I told her that's what she gets for ordering a filet in an Italian joint. Otherwise, everything else was great."
JHbtR21QJ_3Miz9F16wxLg,cMf3Ej3KNBoN2sIpLCm9Rg,Zoes Kitchen,Collegeville,PA,Mediterranean,5.0,2017-02-06 00:14:53,"The first time that I went here, it was for a friends birthday. I was so amazed!! First, the restaurant is very clean and the staff are very friendly and helpful. They helped those of us who had never been there what to eat but to be honest, there are no wrong choices. EVERYTHING on their menu is delicious!! There is a great variety and it's all very flavorful and tasty!! After going here once, I have been back several times. If you download their app (which is a GREAT app, very user friendly, easy and informational and bright!) you get goodies when you eat there by saving your receipts! This place is AWESOME!"
U7vRog79qjCe5viUmsalpg,sMjjClYrGEXcTFG66qmg8A,Thai House,Columbia,IL,Thai,5.0,2013-07-29 19:01:23,"Its no wonder this place has such good ratings.. its hands down busting of yumminess at the seams... lucky for me, its right here in our hometown, but for most of you its probably not... and for those of you who love Thai food, or just food in general, I suggest getting your butts over the bridge, PRONTO! The crab rangoon is some of the best in Illinois, the thai food = above par... they offer beer (always a plus)- and i mean, it really just doesnt get much better than this... I am a lover of Chicken Pad Thai, and theres is the BEST I've had... and you get to choose your level of spicyness.There is a bit of a language barrier, but they normall get it right. and there is even a takeout counter if you're in a hurry.!"
omKN6W1evgPBU1Sm9UUh3g,qgott66PgfZhxt9fpstGiA,Kabob House,Boise,ID,Middle Eastern,5.0,2019-07-01 00:00:25,"The food is delicious, owner is very friendly, service is excellent. We had the green chai tea, lentil soup and kabob platter (4 different kabobs) for two. Rarely do we finish our food at any restaurant but we left our platter (which is huge) completely empty. I could eat this good every day. Yum!!!!"
q5dTMtJ230GpgxP94iHLBA,NtfDrs753JK4dLFmjPJl7w,Creazian,Reno,NV,Vietnamese,4.0,2017-08-24 03:05:06,"Finally found a good ramen place!! had the tonkastu ramen here and it was great. Not too salty with good body and richness. Springy noodles and tasty toppings. The egg was not overcooked at all. Better than the other places in town. Also tried the oxtail pho. Good mixture of spices, however, a bit bland and the oxtail needs to be softer. Not bad overall. Also tried the pork belly pops. They were soft but a bit on the sweet side. Good meat to fat ratio (1 to 1). Ordered drinks from the bartender, good presentation and strong!!! Need to come back for the ramen!!"
eYp-4_txmmhMpDNF66lB4A,0HCMp7WxB7ZWtoVl5qGl1A,South Grand Gyro Express,Saint Louis,MO,Middle Eastern,4.0,2012-01-13 10:17:45,"I have never ordered from the menu inside but I have experienced the restaurant's catered food items at two parties and the quality is excellent. It's authentic Afghan food. And the owner really takes pride in preparing the food with high quality ingredients and preparing it flavorfully, even if the meat has to slow cook overnight, as happened to be the case with a pot of veal stew ordered for a party of about 80 people. It was so delicious! The sauce was flavorfully rich and the veal was so soft and tender. Everything was great. He arrived on time and he made more food then expected. Check out posted pictures of a few of the items catered at the last party I attended. Price is pretty average but can get high if you order more variable items. With the last event, he gave the clients a low cost option (with average quality ingredients) and a higher cost option (with high quality ingredients). They choose the latter and it was worth it. Awesome catered food!!"
spnMNQco9PKQLu3e3AVtag,pNu5bd9aL3jcJClfdQ86MQ,Momo's Ouzaria Taverna,St Louis,MO,Mediterranean,2.0,2007-10-22 18:28:18,"when in st louis, it's hard to get authentic stuff, and most places try to cater to mainstream. anyways, this place was always more about the ambiance than about the food. belly dancer: mon., wed. & fri. lunches and mon.-sat. dinners"
2PHFL-kVK31LKsHBzB3rpw,HbZDCqcp3wWEJ21M9sfTXw,Orchids Thai Restaurant,Port Richey,FL,Thai,4.0,2015-07-25 03:10:02,Went here last month and ordered drunken noodles at lunch time. The portion for lunch was perfect! The spices on it were amazing! Would definitely recommend it to anyone.
iAIw-NZ1ss1xT2It7eE8SQ,vSQPjQYfMDBRS3bQ15zlGA,Siamese Princess,Ardmore,PA,Thai,4.0,2014-01-27 02:08:35,"I've been eating here for years, and it never disappoints. They are the best Thai on the Main Line, and probably the region. The restaurant is a small storefront across from the LM police station. There is parking at several municipal lots within a block or so. I've had many dishes, but my favorites are Drunken Noodles, Choo Chi Duck, Red Curry, and the Rainbow salad. ITs BYO, so bring a nice bottle. Prices are reasonable, with most entrees under $16. The staff is very nice, but can sometimes get backed up when it is full on a Friday or Saturday night (reservations suggested those nights). Some dishes can be spicy, but for those that don't like spice, there are lots of good options too."
GDs-kf2ZN7QmKvE2RfVZfA,PzhPMkaNYiKDTHoTG0r8rw,Pho Cam Ly,New Orleans,LA,Vietnamese,4.0,2017-08-15 23:03:03,Solid vermicelli with a decent price. The staff is always friendly and when I've ordered to go I'm Not waiting longer than they say. Haven't tried anything else on the menu but I'll definitely be going back!
